"DBMS","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CONSTRAINT_TYPE","k2.table_schema","k2.table_name","k2.column_name"
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,ENABLED_IND,19,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,NAME,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,AVAILABLE_IND,7,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTANCE,TYPE,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,ROW_INSERTED_TIME,16,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,FEEDBACK_FORMAT_TYPE,12,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,STATUS_SOURCE_CODE,18,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,ENABLED_IND,8,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,ROW_DELETED_TIME,13,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,PERSON_COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE_ROOM,ROW_UPDATED_TIME,8,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,ROW_UPDATED_TIME,14,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SUBMISSION,ITEM_TYPE,10,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,ROW_UPDATED_TIME,22,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL_COURSE_ITEM,ROW_UPDATED_TIME,8,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,CONTENT_POSITION,25,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,AGGREGATION_MODEL,11,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,LOGIN_SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,GOAL_PARENT_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GOAL,SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,PRIMARY_INSTRUCTOR_IND,21,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,STUDENT_NOTES,13,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,PERSON_SOURCE_ID,10,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,ROW_UPDATED_TIME,16,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_GROUP,COURSE_ITEM_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,DURATION_SUM,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,LOGIN_SOURCE_ID,9,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL_ACTIVITY,DURATION_SUM,13,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,ROW_INSERTED_TIME,12,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ACTIVITY,COURSE_ITEM_SOURCE_ID,8,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,TIME_LIMIT_EXCEPTION,19,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,GRADEBOOK_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_COURSE,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,INSTANCE,GLOBAL_INSTANCE_ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON_COURSE,MODIFIED_TIME,15,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,INSTRUCTOR_NOTES,15,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,DESCRIPTION,7,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TOOL,STAGE,13,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,INSTANCE,ROW_INSERTED_TIME,8,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP,COURSE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TRANSLATION,ORGANIZATION_ENABLED_IND,10,BOOLEAN,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,INSTANCE,LMS_INSTANCE_SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTITUTION_HIERARCHY_PERMISSION,USER_ID,3,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,CREATED_TIME,27,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,ROW_INSERTED_TIME,13,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_CONTENT_ITEMS_REVIEWED,PERSON_COURSE_ID,6,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,SOURCE_ID,3,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,GLOBAL_INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,COURSE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,STAGE,10,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_META,CANON_DEFINITION,SOURCE_DOMAIN,1,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,NAME,6,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,DURATION_SUM,12,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,PERSON,SIS_STAFF_ID,10,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTANCE,SOURCE_ID,2,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,DESCRIPTION,8,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,SCORE,10,FLOAT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,LAST_ACCESSED_TIME,20,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE,END_DATE,9,DATE,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP_PERSON,COURSE_GROUP_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,ID,1,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUABLE_ITEM,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,PERSON_COURSE_ID,5,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,EVALUATION,EVALUABLE_ITEM_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,SYSTEM_ROLE_SOURCE_CODE,15,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,PERSON,SOURCE_ID,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,TERM,DESCRIPTION,5,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,GRADED_CNT,14,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ACTIVITY,LAST_ACCESSED_TIME,18,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM_ACTIVITY,COURSE_SOURCE_ID,8,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,ATTEMPT,GRADE_ID,3,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_ITEM,ROW_INSERTED_TIME,16,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_GROUP_PERSON,COURSE_ID,4,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,INSTANCE_ID,2,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADEBOOK,CALCULATION_TYPE_SOURCE_DESC,16,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_MAP,COURSE,SIS_CLASS_SECTION_ID,5,NUMBER,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,INSTANCE,DESCRIPTION,4,TEXT,16777216,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,GRADE,STAGE,17,OBJECT,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,SESSION_ACTIVITY,ROW_INSERTED_TIME,10,TIMESTAMP_LTZ,,,,,
postgresql,BLACKBOARD_DATA_86CEF0C8178349C987653162F485EE67,CDM_LMS,COURSE_TOOL,TOOL_SOURCE_ID,6,TEXT,16777216,,,,
